WORD	INDEX
ukrainian	4485
felt	4486
unknown	4487
surgical	4488
completion	4489
renaissance	4490
installation	4491
calendar	4492
tower	4493
partnering	4494
delaware	4495
importantly	4496
illness	4497
islanders	4498
greta	4499
passionate	4500
hoyer	4501
hiring	4502
spelling	4503
topeka	4504
homeowners	4505
lab	4506
www.healthcare.gov	4507
gettysburg	4508
exists	4509
nominated	4510
struggled	4511
shining	4512
si	4513
tiene	4514
ayudar	4515
900	4516
se	4517
hopes	4518
mìás	4519
insider	4520
fri	4521
earns	4522
er	4523
@iowademocrats	4524
foot	4525
int	4526
hotel	4527
farley	4528
78	4529
submissions	4530
skill	4531
robust	4532
taylor	4533
pen	4534
borrowers	4535
unless	4536
pause	4537
champions	4538
volleyball	4539
dead	4540
long-time	4541
foley	4542
industries	4543
ûïa	4544
fruit	4545
valentines	4546
demonstrates	4547
belong	4548
pork	4549
grove	4550
fan	4551
mother's	4552
garamendi	4553
avenue	4554
@repkevinbrady	4555
exhibit	4556
140	4557
jumped	4558
resulting	4559
stadium	4560
protective	4561
runaway	4562
accessing	4563
danville	4564
projected	4565
avg	4566
violate	4567
airs	4568
49th	4569
graves	4570
gruber	4571
tmrw	4572
cumberland	4573
bomb	4574
endalz	4575
4351	4576
@cspan	4577
enhancement	4578
definitely	4579
chain	4580
preview	4581
cancelled	4582
approps	4583
rogers	4584
6am	4585
@repjustinamash	4586
wreath	4587
douglass	4588
juneteenth	4589
@senatorcardin	4590
9,000	4591
aim	4592
delicious	4593
seat	4594
gabbard	4595
recession	4596
harper	4597
unconscionable	4598
crapo	4599
missile	4600
cat	4601
rodney	4602
mn03	4603
characters	4604
rio	4605
tribal	4606
@senatormenendez	4607
body	4608
wasn	4609
countless	4610
color	4611
clip	4612
happens	4613
falling	4614
20,000	4615
1964	4616
outcome	4617
who's	4618
fights	4619
lebanon	4620
nonettax	4621
reforming	4622
lay	4623
india	4624
dyslexia	4625
screening	4626
flights	4627
cabinet	4628
cliff	4629
pics	4630
promotion	4631
well-deserved	4632
adopted	4633
oh16	4634
@thedemocrats	4635
couldn	4636
engineer	4637
unite	4638
himself	4639
understanding	4640
on-going	4641
unlawful	4642
rejected	4643
self	4644
pipelines	4645
bennett	4646
markey	4647
violation	4648
ignored	4649
@senmikelee	4650
properties	4651
insight	4652
restrict	4653
cup	4654
sadly	4655
era	4656
@repduckworth	4657
shipbuilding	4658
ingalls	4659
deserved	4660
insurers	4661
80	4662
relieved	4663
rebate	4664
explain	4665
bears	4666
animal	4667
irrational	4668
stated	4669
@housegop	4670
pell	4671
ingenuity	4672
@appropsdems	4673
testing	4674
highly	4675
@us_fda	4676
mater	4677
filibuster	4678
narrow	4679
overdue	4680
predators	4681
affects	4682
fame	4683
lewis	4684
taxreform	4685
@repdavecamp	4686
@senatedems	4687
throwbackthursday	4688
opportunityplan	4689
teen	4690
task	4691
hard-working	4692
turkey	4693
@housescience	4694
rip	4695
il05	4696
divisive	4697
toon	4698
courageous	4699
leahy	4700
chiefs	4701
passmjia	4702
lane	4703
boss	4704
mostly	4705
fracking	4706
diseases	4707
admits	4708
asia	4709
@stewsays	4710
@smallbizgop	4711
vista	4712
fb	4713
deploy	4714
battalion	4715
seattle	4716
missing	4717
deeper	4718
unveiling	4719
@repjeffdenham	4720
roosevelt	4721
humanities	4722
confronting	4723
partnerships	4724
symptoms	4725
airing	4726
fairshot	4727
european	4728
atlanta	4729
opener	4730
biomedical	4731
hay	4732
@aldotcom	4733
@loudobbsnews	4734
noh8onthehill	4735
prevented	4736
arc	4737
expandmedicaidnow	4738
lifting	4739
farming	4740
featuring	4741
payday	4742
schoolchoice	4743
quo	4744
golden	4745
must-read	4746
@senateapprops	4747
@uschamber	4748
awhile	4749
yellen	4750
doubling	4751
equip	4752
kim	4753
marked	4754
infantry	4755
sees	4756
confusing	4757
ashland	4758
discusses	4759
incentivize	4760
roe	4761
smarter	4762
forthood	4763
vacant	4764
appoint	4765
cirmeansjobs	4766
digital	4767
renewing	4768
credibility	4769
ronald	4770
persecution	4771
hatred	4772
lautenberg	4773
daughter	4774
recording	4775
@repmartharoby	4776
veteran-owned	4777
@greggharper	4778
precision	4779
åê	4780
wise	4781
exec	4782
drawing	4783
mineta	4784
intl	4785
favorites	4786
portions	4787
makeitinamerica	4788
@aipac	4789
gala	4790
fischer	4791
ncaa	4792
@ksatnews	4793
82	4794
middleclassfirst	4795
sole	4796
sanchez	4797
museums	4798
nigeria	4799
nashville	4800
cromnibus	4801
tidings	4802
@rephartzler	4803
@americanlegion	4804
lunenburg	4805
lurching	4806
nc08	4807
mountains	4808
icons	4809
sell	4810
influential	4811
brad	4812
watchdog	4813
ravens	4814
mepolitics	4815
distribution	4816
hundred	4817
lucha	4818
libertad	4819
path2cures	4820
sochi2014	4821
sochi	4822
@repjoseserrano	4823
vehicles	4824
bucshon	4825
tx25	4826
30am	4827
nra	4828
@meetthepress	4829
listings	4830
90th	4831
exercising	4832
nd	4833
hashtag	4834
hidden	4835
netde	4836
encourages	4837
gunviolence	4838
politically	4839
parent	4840
suggestions	4841
backwards	4842
brother	4843
citation	4844
@repchrissmith	4845
brennan	4846
quite	4847
retaliation	4848
literacy	4849
verification	4850
desde	4851
fifty	4852
rayburn	4853
driven	4854
frightening	4855
ppl	4856
10:00	4857
stopgovtabuse	4858
jared	4859
profile	4860
founder	4861
reporting	4862
species	4863
listing	4864
adopt	4865
repealed	4866
turned	4867
pushed	4868
andrea	4869
cedar	4870
core	4871
fi	4872
distracted	4873
williamson	4874
cleveland	4875
afb	4876
super	4877
ordered	4878
manufacturer	4879
expert	4880
ted	4881
guests	4882
marched	4883
clockwise	4884
cuomo	4885
olympians	4886
dakota	4887
furlough	4888
bat	4889
disregard	4890
involvement	4891
clock	4892
filing	4893
vra	4894
400	4895
fullrepeal	4896
snow	4897
unelected	4898
silent	4899
@virginiafoxx	4900
russians	4901
joseph	4902
re-election	4903
creek	4904
warrior	4905
stop22aday	4906
unbelievable	4907
ohioans	4908
harrisburg	4909
sally	4910
condemn	4911
stations	4912
oregonians	4913
awarding	4914
kiwanis	4915
earthquake	4916
haiti	4917
lawless	4918
health-care	4919
valentine	4920
sold	4921
olive	4922
stafford	4923
yell	4924
endowment	4925
67	4926
purposes	4927
contractors	4928
prefer	4929
pocket	4930
plain	4931
quick	4932
surge	4933
provider	4934
courthouse	4935
centerville	4936
incumbent	4937
minors	4938
isla	4939
lasen	4940
meanwhile	4941
disorder	4942
faithfully	4943
habit	4944
outlook	4945
duties	4946
capac	4947
bit	4948
explosion	4949
feed	4950
normal	4951
killing	4952
handle	4953
occurring	4954
guantanamo	4955
9pm	4956
flores	4957
eugene	4958
guam	4959
craig	4960
videos	4961
revolutionary	4962
properly	4963
judicial	4964
bi-partisan	4965
co-sponsors	4966
livelihood	4967
qualified	4968
midland	4969
family-owned	4970
sensitive	4971
detailed	4972
audit	4973
denver	4974
protest	4975
fremont	4976
eleven	4977
exit	4978
registration	4979
minds	4980
colorado's	4981
search	4982
jobseekers	4983
discovery	4984
observed	4985
barred	4986
wayne	4987
woodland	4988
resort	4989
defeated	4990
confirm	4991
abuses	4992
plane	4993
louis	4994
weapon	4995
prohibiting	4996
studies	4997
planned	4998
underlying	4999
users	5000
suspend	5001
scope	5002
exclusively	5003
surrounding	5004
pockets	5005
explanation	5006
capable	5007
unified	5008
establishment	5009
elect	5010
labrador	5011
bureaucratic	5012
jewell	5013
markup	5014
admiral	5015
permit	5016
marchonwashington	5017
iranian	5018
hs	5019
rd	5020
lynch	5021
als	5022
explained	5023
units	5024
42	5025
conroe	5026
btw	5027
maduro	5028
nicaragua	5029
travels	5030
cyber	5031
pr	5032
todos	5033
foundations	5034
med	5035
tests	5036
picnic	5037
stolen	5038
index	5039
precious	5040
yard	5041
@93wibc	5042
acceptable	5043
twice	5044
bp	5045
wld	5046
websites	5047
eradicate	5048
artists	5049
thru	5050
outdoors	5051
assembly	5052
controllers	5053
pending	5054
experiencing	5055
3.7	5056
38	5057
stanley	5058
jesse	5059
dates	5060
delaney	5061
candidates	5062
producers	5063
chemicals	5064
pst	5065
7:00	5066
cuyahoga	5067
co-sponsoring	5068
checking	5069
@housejudiciary	5070
guidance	5071
bold	5072
rank	5073
finalist	5074
naturalization	5075
asian	5076
newark	5077
strikes	5078
7pm	5079
oh5	5080
wv's	5081
randolph	5082
donald	5083
5:15	5084
rooting	5085
councilman	5086
pearl	5087
7/1	5088
prairie	5089
loving	5090
educate	5091
maya	5092
icon	5093
norman	5094
seekers	5095
twp	5096
wireless	5097
keynote	5098
austerity	5099
sudan	5100
ahora	5101
haley	5102
influence	5103
walter	5104
joaquin	5105
laying	5106
webster	5107
robin	5108
addiction	5109
style	5110
prep	5111
prohibition	5112
unilateral	5113
widely	5114
proves	5115
performer	5116
suppression	5117
civilians	5118
terrific	5119
disgraceful	5120
aims	5121
alive	5122
graduation	5123
barriers	5124
responsibly	5125
budgeting	5126
beauty	5127
prize	5128
buffalo	5129
oppression	5130
july4th	5131
neutrality	5132
mentioned	5133
actual	5134
1.5	5135
murder	5136
presidency	5137
shutting	5138
73	5139
donated	5140
remarkable	5141
lighting	5142
morgantown	5143
meets	5144
pose	5145
battleborn	5146
entrevista	5147
dictate	5148
asksebelius	5149
chavez	5150
prominent	5151
jump	5152
onlyindistrict1	5153
maine	5154
wh	5155
interviewed	5156
approx	5157
nevadans	5158
christening	5159
funny	5160
draft	5161
embassy	5162
gift	5163
46	5164
atlantic	5165
presser	5166
reg	5167
pro-life	5168
@repjohnkline	5169
boeing	5170
charged	5171
dodgers	5172
in-studio	5173
unbiased	5174
chained	5175
gotten	5176
co-authored	5177
